"row.names","date","mktrf","smb","hml","rf","year","month","umd","dateff"
"1065",2015-03-01,-0.0112,0.0303,-0.0046,0.0,2015.0,3.0,0.0302,2015-03-31
"1066",2015-04-01,0.0059,-0.0298,0.0185,0.0,2015.0,4.0,-0.0739,2015-04-30
"1067",2015-05-01,0.0136,0.0087,-0.0137,0.0,2015.0,5.0,0.0601,2015-05-29
"1068",2015-06-01,-0.0153,0.0283,-0.0079,0.0,2015.0,6.0,0.0303,2015-06-30
"1069",2015-07-01,0.0154,-0.0415,-0.0412,0.0,2015.0,7.0,0.1033,2015-07-31
"1070",2015-08-01,-0.0604,0.0049,0.0266,0.0,2015.0,8.0,-0.0212,2015-08-31
"1071",2015-09-01,-0.0308,-0.0264,0.0053,0.0,2015.0,9.0,0.0533,2015-09-30
"1072",2015-10-01,0.0775,-0.0197,-0.0007,0.0,2015.0,10.0,-0.0404,2015-10-30
"1073",2015-11-01,0.0056,0.0364,-0.0051,0.0,2015.0,11.0,0.0232,2015-11-30
"1074",2015-12-01,-0.0217,-0.0283,-0.0259,0.0001,2015.0,12.0,0.0345,2015-12-31
"1075",2016-01-01,-0.0577,-0.0335,0.0208,0.0001,2016.0,1.0,0.0133,2016-01-29
"1076",2016-02-01,-0.0007,0.0079,-0.005,0.0002,2016.0,2.0,-0.0411,2016-02-29
"1077",2016-03-01,0.0696,0.0087,0.0116,0.0002,2016.0,3.0,-0.0513,2016-03-31
"1078",2016-04-01,0.0092,0.0069,0.0326,0.0001,2016.0,4.0,-0.0627,2016-04-29
"1079",2016-05-01,0.0178,-0.0027,-0.0181,0.0001,2016.0,5.0,0.0192,2016-05-31
"1080",2016-06-01,-0.0005,0.0065,-0.0147,0.0002,2016.0,6.0,0.0422,2016-06-30
"1081",2016-07-01,0.0395,0.0264,-0.0111,0.0002,2016.0,7.0,-0.0299,2016-07-29
"1082",2016-08-01,0.005,0.0116,0.0334,0.0002,2016.0,8.0,-0.0312,2016-08-31
"1083",2016-09-01,0.0025,0.0202,-0.0149,0.0002,2016.0,9.0,-0.0058,2016-09-30
"1084",2016-10-01,-0.0202,-0.0439,0.0416,0.0002,2016.0,10.0,0.0064,2016-10-31
"1085",2016-11-01,0.0486,0.0547,0.0829,0.0001,2016.0,11.0,-0.0415,2016-11-30
"1086",2016-12-01,0.0181,0.001,0.0358,0.0003,2016.0,12.0,-0.0042,2016-12-30
"1087",2017-01-01,0.0194,-0.0104,-0.0278,0.0004,2017.0,1.0,-0.0094,2017-01-31
"1088",2017-02-01,0.0357,-0.0202,-0.0179,0.0004,2017.0,2.0,-0.0165,2017-02-28
"1089",2017-03-01,0.0017,0.012,-0.0317,0.0003,2017.0,3.0,-0.0092,2017-03-31
"1090",2017-04-01,0.0109,0.0071,-0.0187,0.0005,2017.0,4.0,0.0055,2017-04-28
"1091",2017-05-01,0.0106,-0.0254,-0.0378,0.0006,2017.0,5.0,0.0145,2017-05-31
"1092",2017-06-01,0.0078,0.0217,0.0135,0.0006,2017.0,6.0,-0.0026,2017-06-30
"1093",2017-07-01,0.0187,-0.0141,-0.0029,0.0007,2017.0,7.0,0.0163,2017-07-31
"1094",2017-08-01,0.0016,-0.0167,-0.0224,0.0009,2017.0,8.0,0.0352,2017-08-31
"1095",2017-09-01,0.0251,0.0455,0.0303,0.0009,2017.0,9.0,-0.0117,2017-09-29
"1096",2017-10-01,0.0225,-0.0194,-0.0005,0.0009,2017.0,10.0,0.043,2017-10-31
"1097",2017-11-01,0.0312,-0.0065,-0.0004,0.0008,2017.0,11.0,-0.0073,2017-11-30
"1098",2017-12-01,0.0106,-0.0128,0.0014,0.0009,2017.0,12.0,-0.0165,2017-12-29
"1099",2018-01-01,0.0558,-0.0303,-0.0137,0.0011,2018.0,1.0,0.0393,2018-01-31
"1100",2018-02-01,-0.0365,0.0026,-0.0119,0.0011,2018.0,2.0,0.0396,2018-02-28
"1101",2018-03-01,-0.0235,0.0395,-0.0012,0.0012,2018.0,3.0,-0.0124,2018-03-29
"1102",2018-04-01,0.0029,0.0112,0.0054,0.0014,2018.0,4.0,0.002,2018-04-30
"1103",2018-05-01,0.0265,0.0523,-0.0316,0.0014,2018.0,5.0,0.0381,2018-05-31
"1104",2018-06-01,0.0048,0.0118,-0.0238,0.0014,2018.0,6.0,-0.0239,2018-06-29
"1105",2018-07-01,0.0319,-0.0217,0.0043,0.0016,2018.0,7.0,-0.016,2018-07-31
"1106",2018-08-01,0.0344,0.0115,-0.0408,0.0016,2018.0,8.0,0.0531,2018-08-31
"1107",2018-09-01,0.0006,-0.0237,-0.013,0.0015,2018.0,9.0,-0.0007,2018-09-28
"1108",2018-10-01,-0.0768,-0.0476,0.0344,0.0019,2018.0,10.0,-0.0182,2018-10-31
"1109",2018-11-01,0.0169,-0.0079,0.0025,0.0018,2018.0,11.0,-0.0142,2018-11-30
"1110",2018-12-01,-0.0955,-0.0263,-0.0147,0.0019,2018.0,12.0,0.0183,2018-12-31
"1111",2019-01-01,0.0841,0.0301,-0.0062,0.0021,2019.0,1.0,-0.0868,2019-01-31
"1112",2019-02-01,0.034,0.0206,-0.0284,0.0018,2019.0,2.0,0.0079,2019-02-28
"1113",2019-03-01,0.011,-0.0313,-0.0407,0.0019,2019.0,3.0,0.0218,2019-03-29
"1114",2019-04-01,0.0396,-0.0168,0.0193,0.0021,2019.0,4.0,-0.0261,2019-04-30
"1115",2019-05-01,-0.0694,-0.012,-0.0239,0.0021,2019.0,5.0,0.0761,2019-05-31
"1116",2019-06-01,0.0693,0.0034,-0.0108,0.0018,2019.0,6.0,-0.0223,2019-06-28
"1117",2019-07-01,0.0119,-0.0207,0.0014,0.0019,2019.0,7.0,0.0268,2019-07-31
"1118",2019-08-01,-0.0258,-0.0241,-0.0499,0.0016,2019.0,8.0,0.076,2019-08-30
"1119",2019-09-01,0.0143,-0.009,0.0671,0.0018,2019.0,9.0,-0.0685,2019-09-30
"1120",2019-10-01,0.0206,0.0025,-0.0207,0.0015,2019.0,10.0,0.0024,2019-10-31
"1121",2019-11-01,0.0387,0.0087,-0.0186,0.0012,2019.0,11.0,-0.0262,2019-11-29
"1122",2019-12-01,0.0277,0.0068,0.0183,0.0014,2019.0,12.0,-0.0213,2019-12-31
"1123",2020-01-01,-0.0011,-0.0311,-0.0627,0.0013,2020.0,1.0,0.0556,2020-01-31
"1124",2020-02-01,-0.0813,0.0096,-0.0401,0.0012,2020.0,2.0,-0.0025,2020-02-28
"1125",2020-03-01,-0.1339,-0.0516,-0.1412,0.0012,2020.0,3.0,0.0847,2020-03-31
"1126",2020-04-01,0.1365,0.0278,-0.0127,0.0,2020.0,4.0,-0.0529,2020-04-30
"1127",2020-05-01,0.0558,0.0247,-0.0495,0.0001,2020.0,5.0,0.0085,2020-05-29
"1128",2020-06-01,0.0245,0.0256,-0.0203,0.0001,2020.0,6.0,-0.0098,2020-06-30
